<<<<<<< HEAD
id,sample_code,interviewer,site,classroom,siblings_id,has_sibling,siblings_n,sex,ethnicity,age,non_arb_impaired_assent,non_arb_impaired,non_arb_attention_check,non_arb_q_responses,non_arb_sped_60min,non_arb_distractions,arb_sped,test_envr_noisy,test_envr_chaotic,test_envr_interrupted,test_envr_distracted,test_envr,csd1,csd2,csd3,csd4,csd5,csd6,csd7,csd8,csd9,csd10,csd11,csd12,csd13,csd14,csd,unp_perceived1,unp_perceived2,unp_perceived3,unp_perceived4,unp_perceived5,unp_perceived6,unp_perceived,unp_interview_disrupted,unp_interview_figures,unp_interview_moves,unp_interview,unp_agg,vio_neighborhood1,vio_neighborhood2,vio_neighborhood3,vio_neighborhood4,vio_neighborhood5,vio_neighborhood6,vio_neighborhood7,vio_neighborhood,vio_fighting1,vio_fighting2,vio_fighting,vio_agg,ses_perceived1,ses_perceived2,ses_perceived3,ses_perceived4,ses_perceived5,ses_perceived6,ses_perceived7,ses_perceived,ses_school_wjms_fee,ses_school_wjms_hom,ses_school_wjms_frl,ses_school_wjms_rel,ses_interview_edu,ses_interview_occup,ses_school_freelunch,ses_interview,ses_school,ses_agg,eco_shifting_correct,eco_shifting_re_rt,eco_shifting_sw_rt,eco_shifting_sc,abs_shifting_correct,abs_shifting_re_rt,abs_shifting_sw_rt,abs_shifting_sc,eco_updating_r1_correct,eco_updating_r2_correct,eco_updating_r3_correct,eco_updating_r4_correct,eco_updating_r5_correct,eco_updating,abs_updating_r1_correct,abs_updating_r2_correct,abs_updating_r3_correct,abs_updating_r4_correct,abs_updating_r5_correct,abs_updating
p0043,wjms,MJ,wjms,ca_p7_2018,sibling_000,0,525,1,1,14,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,6,5,2,1,1,2,1,1.3333333333333333,0,0,0,-0.7931382738148606,-0.9329751375778845,5,1,3,1,1,2,1,1.4285714285714286,5,1,3,-0.1050829508813613,5,5,5,5,3,1,1,4,0,0,0,0,3,51.5625,0,1.2339774895022586,0.5,0.7461519181104104,31,1364,1951.8125,541,32,1729,1255.375,58.01785714285711,3,3,3,2,0,0.7333333333333333,2,3,3,2,3,0.8666666666666667
p0044,wjms,HH,wjms,wi_p3_2018,sibling_000,0,525,1,6,13,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,8,4,2,1,1,2,3,1.8333333333333333,2,1,0,0.02534456912964982,-0.09486657700987564,3,1,3,1,1,3,1,1.8571428571428572,2,NA,2,-0.16751869993921514,4,4,5,3,3,3,3,3.6666666666666665,0,0,0,0,2,30.891321182251,0,-0.2920990929729102,0.5,-0.005399451900987988,21,736.125,818.25,95.61428571428564,25,1719.8125,1663.375,-435.9000000000001,1,3,2,3,2,0.7333333333333333,1,2,3,0,1,0.4666666666666667
p0045,wjms,HH,wjms,pe_p2_2018,sibling_000,0,525,1,3,14,0,0,0,1,0,0,1,3,2,4,2,2.75,2,1,2,2,1,2,1,2,1,1,2,1,1,1,10,5,1,3,1,3,1,1.6666666666666667,2,1,4,0.8278744338798968,0.27643050962472815,5,1,5,1,1,1,5,1.5714285714285714,3,3,3,-0.009634536249322062,5,5,5,5,5,5,5,5,1,0,1,0,2,45.1298713684082,1,0.3814272106645572,-0.5,0.5839432832340206,22,753.5625,817.8125,104.76623376623377,32,1335.875,1383.75,-67.26666666666665,1,3,1,2,3,0.6666666666666666,1,3,3,1,0,0.5333333333333333
p0046,wjms,HH,wjms,wi_p6_2018,sibling_000,0,525,2,1,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,5,4,4,3,1,2,1,2.1666666666666665,0,0,3,-0.19124087525217537,0.002663458970761756,4,2,3,1,1,3,2,2,5,1,3,0.27671070764679573,4,4,5,4,1,1,4,3.1666666666666665,0,0,0,1,1.5,42.9477615356445,1,0.00407305783176895,-0.5,-0.4742094012901766,31,1152.3125,1525.875,375.7321428571429,32,1289.1875,1641.4375,352.25,3,3,3,1,2,0.8,2,3,3,2,3,0.8666666666666667
p0047,wjms,HH,wjms,wi_p6_2018,sibling_000,0,525,2,5,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,3,4,2,2,2,2,2,2,0,0,0,-0.7931382738148606,-0.4758163330055759,4,2,3,2,2,2,3,2.2857142857142856,3,1,2,0.1188265439569025,4,4,4,4,2,3,2,3.5,0,0,1,0,1.5,57.236040115356445,1,0.6799516642429636,-0.5,-0.04883815277628056,31,1261.9375,1886.3125,370.5857142857142,32,1259.9375,1271.1875,11.25,2,3,2,3,0,0.6666666666666666,2,3,2,1,2,0.6666666666666666
p0048,wjms,MJ,wjms,ca_p6_2018,sibling_000,0,525,2,1,14,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,1,1,3,5,1,1,1,3,1,1.3333333333333333,0,0,0,-0.7931382738148606,-0.9329751375778845,5,2,5,2,2,2,1,1.5714285714285714,1,1,1,-0.7071965221572654,5,5,5,5,2,2,1,4,0,0,0,0,2,41.52225303649905,0,0.21077599911158412,0.5,0.35359865893052445,25,1872.5,2317.6875,-172.05555555555566,28,1219.5625,1320.75,247.91666666666652,2,2,1,1,0,0.4,0,1,2,1,1,0.3333333333333333
p0049,wjms,MK,wjms,wi_p7_2018,sibling_000,0,525,1,1,15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,6,5,1,3,2,1,4,2,2,3,1,0.5963471718513641,0.3649196992103438,5,1,3,1,1,2,2,1.5714285714285714,2,1,1.5,-0.5328060256802796,5,5,5,3,2,3,3,3.8333333333333335,0,0,1,0,1,37.7651891708374,1,-0.5152120087519593,-0.5,-0.34129594550410197,32,901.375,1361.75,460.375,31,1016.0625,1311.0625,112.02857142857124,2,3,2,2,2,0.7333333333333333,2,3,3,2,2,0.8
p0050,wjms,MJ,wjms,wi_p2_2018,sibling_000,0,525,2,NA,13,0,0,NA,NA,NA,0,NA,2,1,1,1,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0.009391590935386404,0.01216247293131227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,48.43903350830075,NA,0.2638267592730088,NA,0.3172937358067072,25,1113.9375,1756.25,561,24,765.375,1127.3125,96.73809523809518,3,3,2,3,3,0.9333333333333333,3,3,3,1,3,0.8666666666666667
p0051,wjms,AG,wjms,wi_p4_2018,sibling_000,0,525,2,1,13,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,6,3,3,4,4,4,5,3.8333333333333335,2,4,3,1.1827971724935638,1.976949744739394,5,2,5,1,1,2,5,1.8571428571428572,3,1,2,-0.16751869993921514,5,5,5,5,1,1,1,3.6666666666666665,0,0,0,0,2,50.80266952514645,0,0.6497676472845673,0.5,0.35594957082183665,24,1055.8125,1573.4375,134.284090909091,29,1116.1875,1198.0625,127.69230769230762,1,0,1,1,1,0.26666666666666666,0,3,2,1,2,0.5333333333333333
p0052,wjms,HH,wjms,wi_p2_2018,wjms_sibling_370,1,2,2,6,13,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,1,1,2,2,1,1,1,2,1,2,4,4,1,3,2,2,1,1.8333333333333333,0,0,2,-0.3918733414397371,-0.3473126402598128,5,1,4,1,1,1,1,1.1428571428571428,4,4,4,0.05280121280853178,4,4,5,3,1,1,1,3,1,0,1,0,0,29.6236047744751,1,-1.448601041836203,-0.5,-1.1145652171781513,21,1735.375,1473.8125,353.5333333333334,26,618.125,726.5625,-7.2999999999999545,1,1,1,2,2,0.4666666666666667,1,2,0,1,1,0.3333333333333333
p0053,wjms,BM,wjms,wi_p4_2018,sibling_000,0,525,2,1,13,0,0,0,0,0,0,0,2,1,1,1,1.25,2,1,2,2,1,2,1,2,2,2,2,1,1,2,13,4,1,3,5,3,1,2.5,0,0,0,-0.7931382738148606,-0.13294722957634442,4,2,3,1,1,2,1,1.7142857142857142,3,1,2,-0.26296711457125455,5,5,5,5,3,3,4,4.333333333333333,0,0,0,0,3,56.159812927246094,0,1.4514442359104116,0.5,0.9956525571882318,30,2777.625,1913.3125,-430.85714285714266,32,1472.4375,1625.75,297.6833333333334,3,3,1,2,2,0.7333333333333333,2,3,3,3,2,0.8666666666666667
p0054,wjms,MK,wjms,wi_p2_2018,sibling_000,0,525,1,2,13,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,3,4,1,2,2,1,1,1.5,0,0,0,-0.7931382738148606,-0.8186854364348074,5,3,4,2,1,2,3,2,2,NA,2,-0.07207028530717594,4,3,2,5,3,1,2,3,0,0,0,1,2,65.64789199829104,1,1.3519913771088077,-0.5,-0.040112441242901996,26,1457.0625,1475.25,688.7833333333334,31,1204.625,1301.125,198.66666666666674,3,3,2,3,2,0.8666666666666667,2,1,2,3,3,0.7333333333333333
p0055,wjms,MK,wjms,wi_p4_2018,sibling_000,0,525,2,3,13,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,2,1,2,2,3,4,3,4,1,5,3.3333333333333335,2,3,2,0.7969796380389258,1.4006340052993815,3,5,3,4,4,3,5,3.857142857142857,5,1,3,1.5175400978633062,5,5,5,4,2,3,2,4,0,0,0,0,1,NA,0,-0.6910551206021867,0.5,0.007609380574100803,31,1407.8125,1522.4375,-154.73333333333335,31,1391.75,1402.125,-8.138095238095275,3,3,1,2,3,0.8,3,3,1,3,1,0.7333333333333333
p0057,wjms,MJ,wjms,ca_p1_2018,sibling_000,0,525,1,1,15,0,0,0,0,0,0,0,1,1,2,1,1.25,1,1,1,1,1,2,1,2,1,2,1,1,1,2,8,5,2,2,2,1,1,1.5,0,0,0,-0.7931382738148606,-0.8186854364348074,5,1,4,1,1,3,2,1.5714285714285714,2,1,1.5,-0.5328060256802796,5,5,5,5,2,2,2,4,0,0,0,0,2.5,51.334135055542,0,0.9490413536492088,0.5,0.6368356105818411,30,1106.5,1360.8125,141.90109890109875,31,901.3125,1156.0625,283.84821428571433,3,3,3,3,1,0.8666666666666667,3,3,3,3,3,1
p0058,wjms,BM,wjms,ca_p1_2018,sibling_000,0,525,2,1,14,0,0,0,0,0,0,0,2,1,1,1,1.25,2,1,2,2,1,2,1,2,2,2,2,1,1,2,13,4,2,3,2,1,1,1.8333333333333333,0,0,0,-0.7931382738148606,-0.590106034148653,3,2,5,1,1,4,2,2,1,1,1,-0.4208512782611476,4,4,4,4,2,2,3,3.3333333333333335,0,0,0,0,1,43.5982189178467,0,-0.2392921353697614,0.5,-0.15120905419215758,32,1563.125,2340,1036.5333333333333,32,1091.125,1535.75,444.625,3,3,3,1,3,0.8666666666666667,3,1,1,0,0,0.3333333333333333
p0059,wjms,MJ,wjms,wi_p6_2018,sibling_000,0,525,2,6,14,0,0,0,0,NA,0,NA,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,10,5,1,3,1,2,1,1.5,2,2,2,0.6117945697718495,0.031397353659171456,3,2,2,1,1,4,3,2.5714285714285716,2,3,2.5,0.4841138696979671,5,5,5,5,2,2,NA,4,NA,NA,NA,NA,1.5,42.8880710601807,NA,0.001249518582626577,NA,0.15982012041682872,31,1409.1875,1911.25,792.0238095238096,28,1386.0625,1490.8125,85.28205128205127,2,3,3,2,3,0.8666666666666667,3,3,3,2,1,0.8
p0060,wjms,MK,wjms,wi_p2_2018,sibling_000,0,525,1,6,13,0,0,1,1,0,0,0,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,1,2,1,11,1,1,2,1,1,1,1.8333333333333333,1,3,5,1.082228149262894,0.5446220268087392,3,3,2,2,2,2,3,2.7142857142857144,5,2,3.5,0.9283432772839779,3,4,5,5,3,3,3,3.8333333333333335,1,0,1,0,0,24.704259872436502,1,-1.6813008704612473,-0.5,-0.7886682250172675,22,928.625,1059.0625,247.38961038961043,32,2219,2904.5,204.4666666666667,2,2,0,1,2,0.4666666666666667,0,3,3,1,1,0.5333333333333333
p0061,wjms,BM,wjms,wi_p2_2018,wjms_sibling_240,1,2,1,6,13,0,0,0,0,0,1,0,2,1,2,1,1.5,1,1,1,2,1,2,1,1,2,1,2,2,1,2,8,5,2,3,2,2,1,1.8333333333333333,0,0,2,-0.3918733414397371,-0.3473126402598128,3,1,4,1,1,2,2,1.7142857142857142,3,2,2.5,-0.08857661809426869,5,5,5,5,2,2,2,4,1,0,1,0,0,31.2583560943604,1,-1.3712723813017011,-0.5,-0.586690639326563,31,924,1248.8125,337.5333333333333,29,1228.75,1163.9375,171.6190476190476,3,3,2,2,0,0.6666666666666666,3,3,3,3,1,0.8666666666666667
p0062,wjms,BM,wjms,wi_p2_2018,sibling_000,0,525,1,NA,14,0,0,NA,NA,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-0.7931382738148606,-0.9590111026240493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,26.4856777191162,1,-1.59703444151861,-0.5,-1.1622377077825672,21,1251.8125,1130.1875,296.07936507936506,26,694.3125,573.875,-91.34343434343441,3,3,3,3,2,0.9333333333333333,2,3,3,3,2,0.8666666666666667
p0063,wjms,AG,wjms,wi_p7_2018,wjms_sibling_190,1,2,1,1,15,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,3,3,2,2,2,1,2.1666666666666665,0,0,0,-0.7931382738148606,-0.36152663186249884,4,2,3,2,1,3,2,2.142857142857143,4,2,3,0.37215912227883496,4,4,4,4,2,3,2,3.5,0,0,0,0,2.5,38.37598991394045,0,0.336082064598434,0.5,0.15256893402490354,31,957.0625,1812.5,576.195238095238,30,923.625,1157.0625,156.18131868131854,3,3,3,3,3,1,2,3,3,2,3,0.8666666666666667
p0065,wjms,AG,wjms,wi_p6_2018,sibling_000,0,525,1,1,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,8,2,1,1,2,3,1,2,0,0,1,-0.5925058076272989,-0.35441963606115573,5,1,3,1,1,1,1,1.2857142857142858,5,1,3,-0.20053136551340053,5,5,5,5,3,3,2,4.333333333333333,0,0,1,0,1,45.7278079986572,1,-0.1385561585243468,-0.5,0.052312453150963556,29,1304.25,1830.5,361.4945054945056,28,1051.4375,959.6875,218.16666666666663,2,3,1,2,3,0.7333333333333333,1,3,0,2,3,0.6
p0066,wjms,AG,wjms,ca_p7_2018,wjms_sibling_370,1,2,2,1,15,0,0,0,1,0,0,0,2,1,2,1,1.5,1,1,1,2,2,1,2,1,2,2,2,1,1,1,6,5,2,1,1,1,1,1.1666666666666667,0,0,2,-0.3918733414397371,-0.8044714448321213,5,1,2,1,1,1,1,1.4285714285714286,5,5,5,0.5924790350265821,4,5,5,3,3,2,1,3.6666666666666665,1,0,1,0,0,24.11770343780515,1,-1.7090467562520708,-0.5,-0.882347536122909,26,2833.0625,2178.625,-384.89898989898984,28,1362.0625,1800.9375,685.6666666666665,1,2,2,0,1,0.4,0,0,0,2,3,0.3333333333333333
p0067,wjms,HH,wjms,wi_p6_2018,sibling_000,0,525,2,6,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,8,5,2,2,2,1,2,1.6666666666666667,1,2,3,0.49577814862069425,0.07548899271046067,5,1,2,2,2,2,3,2.142857142857143,4,1,2.5,0.19776862580184912,5,5,5,3,2,2,2,3.6666666666666665,1,0,1,0,1,28.3558883666992,1,-0.9603002731867414,-0.5,-0.595089478949294,29,1319,1472.125,319.2307692307693,30,1438.5625,1271.8125,57.0934065934066,3,3,3,2,3,0.9333333333333333,1,3,3,2,2,0.7333333333333333
p0068,wjms,MJ,wjms,wi_p7_2018,sibling_000,0,525,2,1,14,0,0,0,0,0,0,0,1,1,2,1,1.25,2,1,2,2,1,1,1,2,1,1,2,2,2,2,10,5,1,1,1,1,2,1.1666666666666667,3,2,1,0.7278109909230049,-0.12698398653519472,5,1,4,1,1,1,1,1.1428571428571428,1,1,1,-0.9935417660533832,5,5,5,5,2,2,1,4,0,0,0,0,0,33.8200798034668,0,-1.2500951351511538,0.5,-0.20686741777318984,31,1635,1932.4375,109.07142857142867,32,1224.5625,1414.75,190.1875,3,3,1,3,0,0.6666666666666666,1,3,3,0,2,0.6
p0069,wjms,MJ,wjms,ca_p7_2018,sibling_000,0,525,1,1,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,5,1,2,2,1,2,1.5,1,2,0,-0.10611924994199098,-0.4029907992658772,5,1,3,1,1,2,1,1.4285714285714286,1,1,1,-0.8026449367893047,5,5,5,5,1,1,1,3.6666666666666665,1,0,1,0,2,32.022552490234354,1,-0.2385884453673877,-0.5,-0.31820332029936127,23,1045.75,1372.0625,388.3888888888889,23,1342.625,864.75,-441.8888888888889,2,2,2,2,3,0.7333333333333333,3,3,3,2,1,0.8
p0070,wjms,MJ,wjms,wi_p6_2018,wjms_sibling_300,1,2,1,1,15,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,2,2,9,4,3,2,3,2,4,2.6666666666666665,2,3,1,0.5963471718513641,0.8220785037826523,5,1,4,1,1,1,1,1.1428571428571428,3,1,2,-0.6447607730994116,5,5,5,5,3,3,2,4.333333333333333,0,0,0,0,1.5,50.15484619140625,0,0.3449898664066168,0.5,0.5711591676050113,31,918.25,1190.3125,234.30476190476202,30,957.75,1014.3125,67.84615384615381,1,3,3,2,1,0.6666666666666666,1,3,0,2,2,0.5333333333333333
p0071,wjms,HH,wjms,wi_p7_2018,sibling_000,0,525,2,6,14,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,4,3,2,3,2,1,2.1666666666666665,0,0,4,0.009391590935386404,0.12406015591518196,4,1,2,2,1,2,2,2,2,1,1.5,-0.24646078178416175,4,4,4,4,1,1,2,3,0,1,0,1,0.5,30.594532012939453,1,-1.1285394732274439,-0.5,-0.9917729684612117,32,1282.8125,1991.5,524.5875000000001,29,1400.6875,1556.25,282.4670329670329,1,3,2,2,0,0.5333333333333333,3,3,3,2,3,0.9333333333333333
p0072,wjms,MJ,wjms,wi_p6_2018,sibling_000,0,525,1,3,15,0,0,0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,2,1,2,2,1,2,1,2,2,10,3,3,3,3,2,4,3,1,2,1,0.09451321624557076,0.7470132079662375,5,1,4,1,1,3,3,1.7142857142857142,1,1,1,-0.6117481075252262,4,4,4,4,3,3,1,3.6666666666666665,0,0,1,0,0,34.71629619598385,1,-1.2077014008018403,-0.5,-0.6900054069284497,20,1167.6875,1283.5625,-251.37777777777785,27,901.375,939.25,-19.63846153846157,1,3,3,1,1,0.6,0,2,2,2,3,0.6
p0073,wjms,MK,wjms,wi_p7_2018,sibling_000,0,525,1,1,15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,5,1,3,2,1,1,1.5,0,0,0,-0.7931382738148606,-0.8186854364348074,5,2,3,1,1,2,1,1.5714285714285714,3,1,2,-0.3584155292032937,5,5,5,5,4,3,1,4.5,0,0,0,0,3,59.7222213745117,0,1.6199568837687854,0.5,1.143337312727616,21,744.625,748.1875,64.46666666666658,26,596.5,503.0625,-79.91818181818189,3,3,3,2,2,0.8666666666666667,1,3,1,3,3,0.7333333333333333
p0074,wjms,MK,wjms,wi_p7_2018,sibling_000,0,525,1,1,14,0,0,0,0,0,0,0,2,1,1,1,1.25,1,2,1,1,2,1,2,1,1,2,2,2,1,2,3,4,3,2,4,1,5,2.8333333333333335,2,5,2,1.1673497745730783,1.2818647800028717,4,2,2,3,1,3,4,2.7142857142857144,5,3,4,1.102733773760964,2,4,4,5,1,1,3,2.8333333333333335,0,0,0,0,1.5,24.7125282287598,0,-0.8585083935503687,0.5,-0.637876229231135,30,1811.125,2124.875,82.01098901098908,30,1302.8125,1767.1875,285.85416666666674,2,3,3,1,2,0.7333333333333333,2,2,2,0,2,0.5333333333333333
p0075,wjms,BM,wjms,pe_p3_2018,sibling_000,0,525,1,1,14,0,0,0,0,0,0,0,2,1,1,1,1.25,2,1,2,2,1,1,1,1,1,2,2,2,1,2,9,5,1,1,1,1,1,1,0,0,0,-0.7931382738148606,-1.161554539864039,4,1,4,1,1,2,1,1.4285714285714286,2,1,1.5,-0.6282544403123188,4,5,5,5,4,4,1,4.5,0,0,0,0,2.5,59.7222213745117,0,1.3458230975166596,0.5,1.0381653478162807,31,1172.25,1641.3125,271.8928571428571,29,1071.8125,1264.625,254.8461538461538,2,3,3,2,2,0.8,1,3,1,3,1,0.6
p0076,wjms,AG,wjms,pe_p3_2018,sibling_000,0,525,2,1,13,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,1,1,2,1,1,1,2,2,1,2,4,5,1,2,1,1,1,1.1666666666666667,0,0,0,-0.7931382738148606,-1.0472648387209618,5,1,4,1,1,2,2,1.4285714285714286,1,1,1,-0.8026449367893047,5,5,5,5,3,3,1,4.333333333333333,0,0,0,0,2.5,38.76274299621585,0,0.3543766501088741,0.5,0.574760425588061,31,1476.5625,1832.75,365.98571428571427,32,1647.875,2034.0625,386.1875,1,3,3,3,2,0.8,1,3,3,2,1,0.6666666666666666
p0077,wjms,MJ,wjms,mo_p1_2018,sibling_000,0,525,1,1,14,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,2,1,2,1,1,2,2,2,1,1,3,4,2,3,3,2,5,2.8333333333333335,2,3,0,0.39571470566380235,0.8149715079813095,2,4,2,4,4,2,4,3.7142857142857144,8,3,5.5,2.294044165616196,2,3,4,4,2,3,3,3,1,0,1,0,1.5,35.6892166137695,1,-0.33927797630441137,-0.5,-0.6889712467357721,31,1043.6875,1358.25,355.60000000000014,31,921.125,1158.25,243.53333333333342,2,3,1,2,3,0.7333333333333333,3,3,2,3,2,0.8666666666666667
p0079,wjms,MJ,wjms,wi_p4_2018,sibling_000,0,525,2,1,13,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,2,10,5,2,1,1,1,1,1.1666666666666667,0,0,1,-0.5925058076272989,-0.9258681417765415,5,1,5,1,1,1,3,1.2857142857142858,1,1,1,-0.8980933514213438,5,5,5,5,2,2,4,4,0,0,0,0,2,39.318489074707,0,0.10653132701580449,0.5,0.31360498596615816,30,1426.6875,1894.125,40.318681318681456,32,1099.6875,1044.6875,28.487499999999955,1,3,3,3,0,0.6666666666666666,1,3,3,2,3,0.8
p0080,wjms,BM,wjms,ca_p7_2018,sibling_000,0,525,2,1,15,0,0,0,0,0,0,0,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,7,3,1,3,2,3,1,2.1666666666666665,0,0,2,-0.3918733414397371,-0.11873323797365849,5,1,3,1,1,2,1,1.4285714285714286,1,1,1,-0.8026449367893047,4,4,4,4,2,2,1,3.3333333333333335,0,0,0,0,2.5,30.509790420532198,0,-0.036012860741718555,0.5,-0.07322056167296354,32,1154.1875,1669.3125,515.125,30,1107.75,1297.25,205.07142857142867,3,3,2,1,3,0.8,2,2,3,2,1,0.6666666666666666
p0081,wjms,MK,wjms,ca_p6_2018,sibling_000,0,525,2,1,15,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,2,1,1,1,2,2,1,1,2,2,1,1,5,5,1,2,2,2,1,1.5,0,0,0,-0.7931382738148606,-0.8186854364348074,5,2,4,1,1,2,1,1.4285714285714286,1,1,1,-0.8026449367893047,5,5,5,5,5,4,2,4.833333333333333,0,0,0,0,2.5,56.23448753356935,0,1.1808427834222517,0.5,1.1409394218196853,30,1104,1487.5625,348.2615384615385,30,897.6875,934,34.30769230769238,3,3,3,3,3,1,2,3,3,3,3,0.9333333333333333
p0082,wjms,BM,wjms,ca_p6_2018,wjms_sibling_180,1,2,2,1,15,0,0,1,0,0,0,0,2,1,1,1,1.25,1,1,1,1,1,1,2,1,1,1,2,2,1,2,4,4,1,4,1,2,1,1.8333333333333333,0,0,1,-0.5925058076272989,-0.4687093372042329,3,2,3,1,2,3,1,2.142857142857143,1,1,1,-0.3254028636291084,5,5,5,5,3,1,1,4,0,0,0,0,2,39.813960075378446,0,0.1299685974737358,0.5,0.32259674075829453,28,977.875,1227.125,248.52447552447563,27,1052.5,1114.125,100.90209790209781,3,3,3,3,3,1,3,3,3,3,3,1
p0083,wjms,BM,wjms,ca_p6_2018,wjms_sibling_110,1,2,2,1,15,0,0,0,0,0,0,0,2,1,1,1,1.25,1,1,1,1,2,2,1,1,1,1,1,2,1,1,3,4,1,1,1,1,1,1.1666666666666667,0,0,0,-0.7931382738148606,-1.0472648387209618,4,3,4,1,1,3,2,2,3,1,2,-0.07207028530717594,5,5,5,5,3,3,1,4.333333333333333,0,0,0,0,3,62.076206207275405,0,1.7313074554563022,0.5,1.1030226304231414,30,866.375,993.875,190.4571428571429,31,903.25,1342.0625,315.1380952380954,3,2,3,2,3,0.8666666666666667,3,3,3,1,3,0.8666666666666667
p0084,wjms,MK,wjms,ca_p1_2018,wjms_sibling_160,1,2,1,1,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,6,5,2,2,1,1,1,1.3333333333333333,0,0,0,-0.7931382738148606,-0.9329751375778845,5,1,3,1,1,1,2,1.4285714285714286,2,1,1.5,-0.6282544403123188,4,4,5,5,3,3,1,4,0,0,0,0,3,62.5948429107666,0,1.755840533421835,0.5,0.9463656987392357,31,1395.0625,1713.5,104.99523809523794,32,1297.75,1344.125,46.375,3,3,3,2,2,0.8666666666666667,1,3,3,2,1,0.6666666666666666
p0085,wjms,MK,wjms,ca_p1_2018,sibling_000,0,525,2,6,15,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,3,1,2,5,1,2,2.3333333333333335,0,0,2,-0.3918733414397371,-0.00444353683058113,5,1,3,1,1,1,1,1.2857142857142858,1,1,1,-0.8980933514213438,3,5,5,1,2,1,2,2.8333333333333335,0,0,0,0,0,28.9506711959839,0,-1.4804328266590252,0.5,-0.876478758130101,30,1094.875,1551.125,225.75897435897423,32,1522.1875,1468.5625,-53.625,1,3,1,2,0,0.4666666666666667,3,0,2,0,1,0.4
p0086,wjms,MK,wjms,ca_p1_2018,wjms_sibling_150,1,2,2,1,14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,8,3,2,3,2,3,3,2.6666666666666665,2,3,0,0.39571470566380235,0.7006818068382321,4,2,3,2,1,1,1,1.7142857142857142,3,1,2,-0.26296711457125455,5,4,5,4,2,2,3,3.6666666666666665,0,0,0,0,1,45.376888275146456,0,-0.15515571825195562,0.5,0.0471391424762325,27,1645.4375,2119.9375,368.659090909091,32,1720.3125,1835.3125,115,2,3,3,1,2,0.7333333333333333,1,3,3,1,3,0.7333333333333333
